
time,ax,ay,az,wx,wy,wz,
21.996,-0.21,0.10,0.74,0.00,0.00,0.00,
21.997,-0.21,0.10,0.74,0.00,0.00,0.00,
21.997,-0.21,0.10,0.74,0.00,0.00,0.00,
21.998,-0.21,0.10,0.74,0.00,0.00,0.00,
22.005,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.006,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.007,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.008,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.014,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.015,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.016,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.016,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.025,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.026,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.027,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.027,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.047,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.047,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.048,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.049,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.049,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.049,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.049,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.05,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.057,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.058,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.059,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.059,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.062,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.062,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.063,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.063,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.073,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.075,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.075,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.076,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.082,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.082,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.083,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.084,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.091,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.093,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.094,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.094,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.101,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.102,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.102,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.103,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.11,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.111,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.113,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.114,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.12,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.122,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.124,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.125,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.129,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.13,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.131,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.132,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.146,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.146,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.147,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.147,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.147,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.148,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.148,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.148,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.161,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.161,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.162,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.162,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.171,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.172,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.172,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.172,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.177,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.177,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.178,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.178,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.186,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.187,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.187,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.187,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.196,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.197,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.197,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.198,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.205,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.206,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.207,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.207,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.214,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.215,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.215,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.216,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.224,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.225,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.226,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.226,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.246,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.247,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.248,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.248,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.248,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.248,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.249,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.249,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.256,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.257,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.257,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.257,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.263,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.263,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.263,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.264,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.272,-0.21,0.10,0.74,0.00,0.00,0.00,
22.273,-0.21,0.10,0.74,0.00,0.00,0.00,
22.273,-0.21,0.10,0.74,0.00,0.00,0.00,
22.273,-0.21,0.10,0.74,0.00,0.00,0.00,
22.282,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.283,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.283,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.283,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.291,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.292,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.293,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.293,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.313,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.314,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.315,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.315,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.316,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.316,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.317,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.317,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.318,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.318,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.327,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.328,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.328,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.329,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.349,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.349,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.35,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.35,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.35,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.35,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.351,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.351,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.353,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.353,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.353,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.354,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.362,-0.21,0.10,0.74,0.00,0.00,0.00,
22.363,-0.21,0.10,0.74,0.00,0.00,0.00,
22.363,-0.21,0.10,0.74,0.00,0.00,0.00,
22.363,-0.21,0.10,0.74,0.00,0.00,0.00,
22.371,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.372,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.377,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.377,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.381,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.382,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.382,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.382,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.39,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.391,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.392,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.392,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.4,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.401,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.401,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.402,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.41,-0.21,0.10,0.74,0.00,0.00,0.00,
22.41,-0.21,0.10,0.74,0.00,0.00,0.00,
22.411,-0.21,0.10,0.74,0.00,0.00,0.00,
22.411,-0.21,0.10,0.74,0.00,0.00,0.00,
22.419,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.42,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.421,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.422,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.429,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.43,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.431,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.432,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.444,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.445,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.446,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.447,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.448,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.448,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.448,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.449,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.457,-0.21,0.10,0.74,0.00,0.00,0.00,
22.458,-0.21,0.10,0.74,0.00,0.00,0.00,
22.458,-0.21,0.10,0.74,0.00,0.00,0.00,
22.458,-0.21,0.10,0.74,0.00,0.00,0.00,
22.467,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.468,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.468,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.469,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.477,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.477,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.478,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.479,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.486,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.487,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.487,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.487,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.495,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.496,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.497,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.497,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.505,-0.21,0.10,0.74,0.00,0.00,0.00,
22.506,-0.21,0.10,0.74,0.00,0.00,0.00,
22.507,-0.21,0.10,0.74,0.00,0.00,0.00,
22.507,-0.21,0.10,0.74,0.00,0.00,0.00,
22.514,-0.21,0.10,0.74,0.00,0.00,0.00,
22.515,-0.21,0.10,0.74,0.00,0.00,0.00,
22.515,-0.21,0.10,0.74,0.00,0.00,0.00,
22.516,-0.21,0.10,0.74,0.00,0.00,0.00,
22.524,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.525,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.526,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.526,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.538,-0.21,0.10,0.74,0.00,0.00,0.00,
22.539,-0.21,0.10,0.74,0.00,0.00,0.00,
22.54,-0.21,0.10,0.74,0.00,0.00,0.00,
22.54,-0.21,0.10,0.74,0.00,0.00,0.00,
22.544,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.544,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.545,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.545,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.553,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.554,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.554,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.554,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.563,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.563,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.564,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.565,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.572,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.574,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.574,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.574,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.581,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.582,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.583,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.583,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.591,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.592,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.592,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.593,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.601,-0.21,0.10,0.74,0.00,0.00,0.00,
22.601,-0.21,0.10,0.74,0.00,0.00,0.00,
22.602,-0.21,0.10,0.74,0.00,0.00,0.00,
22.602,-0.21,0.10,0.74,0.00,0.00,0.00,
22.61,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.61,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.614,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.615,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.619,-0.21,0.10,0.74,0.00,0.00,0.00,
22.62,-0.21,0.10,0.74,0.00,0.00,0.00,
22.62,-0.21,0.10,0.74,0.00,0.00,0.00,
22.62,-0.21,0.10,0.74,0.00,0.00,0.00,
22.629,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.63,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.631,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.631,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.641,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.642,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.643,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.643,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.648,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.649,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.65,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.65,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.658,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.659,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.659,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.66,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.667,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.668,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.668,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.668,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.677,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.678,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.678,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.678,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.686,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.687,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.688,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.688,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.696,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.697,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.697,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.698,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.706,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.706,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.707,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.708,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.714,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.714,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.715,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.715,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.724,-0.21,0.10,0.74,0.00,0.00,0.00,
22.725,-0.21,0.10,0.74,0.00,0.00,0.00,
22.725,-0.21,0.10,0.74,0.00,0.00,0.00,
22.726,-0.21,0.10,0.74,0.00,0.00,0.00,
22.743,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.743,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.744,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.744,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.744,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.744,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.745,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.745,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.753,-0.21,0.10,0.74,0.00,0.00,0.00,
22.753,-0.21,0.10,0.74,0.00,0.00,0.00,
22.754,-0.21,0.10,0.74,0.00,0.00,0.00,
22.754,-0.21,0.10,0.74,0.00,0.00,0.00,
22.763,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.763,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.764,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.764,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.772,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.773,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.773,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.774,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.781,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.782,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.782,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.782,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.791,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.792,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.792,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.793,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.801,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.801,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.801,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.802,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.81,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.811,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.811,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.812,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.822,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.822,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.823,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.823,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.829,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.83,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.83,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.83,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.839,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.839,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.84,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.84,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.848,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.848,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.853,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.853,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.857,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.858,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.859,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.859,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.867,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.867,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.868,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.868,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.876,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.877,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.877,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.878,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.886,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.886,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.887,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.887,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.895,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.896,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.897,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.898,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
22.905,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.906,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.907,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.907,-0.21,0.10,0.74,0.00,-0.00,-0.00,
22.915,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.915,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.916,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.916,-0.21,0.10,0.74,-0.00,0.00,-0.00,
22.924,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.925,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.925,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.926,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.942,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.943,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.944,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.944,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.944,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.945,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.945,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.945,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.952,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.953,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.954,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.954,-0.21,0.10,0.74,0.00,-0.00,0.00,
22.963,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.963,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.964,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.964,-0.21,0.10,0.74,0.00,0.00,-0.00,
22.973,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.973,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.974,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.974,-0.21,0.10,0.74,-0.00,-0.00,0.00,
22.981,-0.21,0.10,0.74,0.00,0.00,0.00,
22.982,-0.21,0.10,0.74,0.00,0.00,0.00,
22.982,-0.21,0.10,0.74,0.00,0.00,0.00,
22.982,-0.21,0.10,0.74,0.00,0.00,0.00,
22.991,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.992,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.992,-0.21,0.10,0.74,-0.00,0.00,0.00,
22.992,-0.21,0.10,0.74,-0.00,0.00,0.00,
23.0,-0.21,0.10,0.74,-0.00,-0.00,0.00,
23.0,-0.21,0.10,0.74,-0.00,-0.00,0.00,
23.001,-0.21,0.10,0.74,-0.00,-0.00,0.00,
23.001,-0.21,0.10,0.74,-0.00,-0.00,0.00,
23.009,-0.21,0.10,0.74,-0.00,0.00,-0.00,
23.01,-0.21,0.10,0.74,-0.00,0.00,-0.00,
23.01,-0.21,0.10,0.74,-0.00,0.00,-0.00,
23.011,-0.21,0.10,0.74,-0.00,0.00,-0.00,
23.02,-0.21,0.10,0.74,0.00,-0.00,-0.00,
23.021,-0.21,0.10,0.74,0.00,-0.00,-0.00,
23.022,-0.21,0.10,0.74,0.00,-0.00,-0.00,
23.022,-0.21,0.10,0.74,0.00,-0.00,-0.00,
23.029,-0.21,0.10,0.74,-0.00,0.00,-0.00,
23.03,-0.21,0.10,0.74,-0.00,0.00,-0.00,
23.03,-0.21,0.10,0.74,-0.00,0.00,-0.00,
23.031,-0.21,0.10,0.74,-0.00,0.00,-0.00,
23.039,-0.21,0.10,0.74,0.00,-0.00,0.00,
23.04,-0.21,0.10,0.74,0.00,-0.00,0.00,
23.04,-0.21,0.10,0.74,0.00,-0.00,0.00,
23.04,-0.21,0.10,0.74,0.00,-0.00,0.00,
23.048,-0.21,0.10,0.74,0.00,0.00,0.00,
