
time,ax,ay,az,wx,wy,wz,
23.095,0.08,0.10,-0.05,0.00,-0.00,-0.00,
23.1,0.08,0.10,-0.05,0.00,-0.00,0.00,
23.101,0.08,0.10,-0.05,0.00,-0.00,0.00,
23.102,0.07,0.10,-0.05,0.00,-0.00,0.00,
23.102,0.07,0.10,-0.05,0.00,-0.00,0.00,
23.11,0.07,0.10,-0.05,0.00,-0.00,0.00,
23.111,0.07,0.10,-0.05,0.00,-0.00,0.00,
23.111,0.07,0.10,-0.05,0.00,-0.00,0.00,
23.111,0.07,0.10,-0.05,0.00,-0.00,0.00,
23.12,0.07,0.10,-0.05,-0.00,0.00,-0.00,
23.12,0.07,0.10,-0.05,-0.00,0.00,-0.00,
23.121,0.07,0.10,-0.05,-0.00,0.00,-0.00,
23.121,0.07,0.10,-0.05,-0.00,0.00,-0.00,
23.132,0.07,0.10,-0.05,0.00,-0.00,0.00,
23.133,0.07,0.10,-0.05,0.00,-0.00,0.00,
23.134,0.06,0.10,-0.05,0.00,-0.00,0.00,
23.134,0.06,0.10,-0.05,0.00,-0.00,0.00,
23.139,0.06,0.10,-0.05,-0.00,0.00,0.00,
23.14,0.06,0.10,-0.05,-0.00,0.00,0.00,
23.14,0.06,0.10,-0.04,-0.00,0.00,0.00,
23.141,0.06,0.10,-0.04,-0.00,0.00,0.00,
23.152,0.06,0.10,-0.04,0.00,-0.00,-0.00,
23.152,0.06,0.10,-0.04,0.00,-0.00,-0.00,
23.153,0.05,0.10,-0.04,0.00,-0.00,-0.00,
23.153,0.05,0.10,-0.04,0.00,-0.00,-0.00,
23.158,0.05,0.10,-0.04,-0.00,0.00,0.00,
23.159,0.05,0.10,-0.04,-0.00,0.00,0.00,
23.159,0.05,0.10,-0.04,-0.00,0.00,0.00,
23.159,0.05,0.10,-0.04,-0.00,0.00,0.00,
23.168,0.05,0.10,-0.04,0.00,-0.00,-0.00,
23.169,0.05,0.10,-0.04,0.00,-0.00,-0.00,
23.169,0.04,0.10,-0.03,0.00,-0.00,-0.00,
23.17,0.04,0.10,-0.03,0.00,-0.00,-0.00,
23.177,0.04,0.10,-0.03,-0.00,-0.00,-0.00,
23.177,0.04,0.10,-0.03,-0.00,-0.00,-0.00,
23.178,0.04,0.10,-0.03,-0.00,-0.00,-0.00,
23.179,0.04,0.10,-0.03,-0.00,-0.00,-0.00,
23.186,0.04,0.10,-0.03,0.00,-0.00,0.00,
23.187,0.04,0.10,-0.03,0.00,-0.00,0.00,
23.188,0.03,0.10,-0.03,0.00,-0.00,0.00,
23.188,0.03,0.10,-0.03,0.00,-0.00,0.00,
23.196,0.03,0.10,-0.03,-0.00,0.00,-0.00,
23.197,0.03,0.10,-0.03,-0.00,0.00,-0.00,
23.198,0.02,0.10,-0.03,-0.00,0.00,-0.00,
23.198,0.02,0.10,-0.03,-0.00,0.00,-0.00,
23.205,0.02,0.10,-0.03,0.00,0.00,0.00,
23.206,0.02,0.10,-0.03,0.00,0.00,0.00,
23.207,0.02,0.10,-0.02,0.00,0.00,0.00,
23.207,0.02,0.10,-0.02,0.00,0.00,0.00,
23.214,0.02,0.10,-0.02,-0.00,0.00,0.00,
23.215,0.02,0.10,-0.02,-0.00,0.00,0.00,
23.216,0.01,0.10,-0.02,-0.00,0.00,0.00,
23.216,0.01,0.10,-0.02,-0.00,0.00,0.00,
23.225,0.01,0.10,-0.02,-0.00,0.00,-0.00,
23.226,0.01,0.10,-0.02,-0.00,0.00,-0.00,
23.227,0.01,0.10,-0.02,-0.00,0.00,-0.00,
23.227,0.01,0.10,-0.02,-0.00,0.00,-0.00,
23.237,0.01,0.10,-0.02,0.00,0.00,0.00,
23.238,0.01,0.10,-0.02,0.00,0.00,0.00,
23.238,0.01,0.10,-0.01,0.00,0.00,0.00,
23.239,0.01,0.10,-0.01,0.00,0.00,0.00,
23.244,0.01,0.10,-0.01,-0.00,-0.00,-0.00,
23.244,0.01,0.10,-0.01,-0.00,-0.00,-0.00,
23.245,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.245,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.258,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.258,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.259,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.259,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.267,0.00,0.10,-0.01,0.00,0.00,0.00,
23.267,0.00,0.10,-0.01,0.00,0.00,0.00,
23.268,0.00,0.10,-0.01,0.00,0.00,0.00,
23.268,0.00,0.10,-0.01,0.00,0.00,0.00,
23.272,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.272,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.273,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.274,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.283,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.285,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.285,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.286,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.291,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.292,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.293,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.294,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.301,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.302,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.303,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.304,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.31,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.31,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.311,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.311,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.319,0.00,0.10,-0.01,0.00,0.00,0.00,
23.32,0.00,0.10,-0.01,0.00,0.00,0.00,
23.321,0.00,0.10,-0.01,0.00,0.00,0.00,
23.321,0.00,0.10,-0.01,0.00,0.00,0.00,
23.329,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.33,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.33,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.331,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.339,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.339,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.34,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.34,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.351,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.351,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.352,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.352,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.358,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.359,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.359,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.359,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.367,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.368,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.368,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.368,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.377,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.378,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.379,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.379,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.387,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.388,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.388,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.389,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.396,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.397,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.398,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.398,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.406,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.407,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.407,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.408,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.415,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.415,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.416,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.416,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.425,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.426,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.427,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.427,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.439,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.44,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.44,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.44,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.444,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.445,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.445,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.445,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.455,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.456,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.456,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.457,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.465,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.466,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.466,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.466,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.472,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.473,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.473,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.474,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.482,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.483,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.483,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.483,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.492,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.492,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.493,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.494,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.502,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.503,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.504,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.504,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.51,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.511,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.511,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.512,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.519,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.52,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.521,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.522,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.535,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.537,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.538,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.538,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.539,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.54,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.541,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.542,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.548,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.55,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.552,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.552,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.557,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.558,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.559,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.559,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.567,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.567,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.568,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.568,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.576,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.577,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.578,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.578,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.586,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.587,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.588,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.588,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.595,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.596,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.596,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.597,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.606,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.606,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.607,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.608,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.615,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.616,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.616,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.617,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.624,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.625,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.626,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.626,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.646,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.648,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.648,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.649,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.649,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.649,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.65,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.65,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.652,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.653,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.653,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.654,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.663,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.663,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.664,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.664,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.671,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.672,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.672,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.672,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.681,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.681,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.682,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.682,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.692,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.693,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.693,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.694,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.701,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.702,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.703,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.703,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.71,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.711,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.711,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.712,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.719,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.72,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.72,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.721,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.733,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.734,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.734,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.734,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.739,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.739,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.74,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.74,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.752,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.753,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.753,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.753,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.757,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.758,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.759,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.759,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.768,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.769,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.77,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.77,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.777,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.778,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.779,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.779,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.786,0.00,0.10,-0.01,0.00,0.00,0.00,
23.787,0.00,0.10,-0.01,0.00,0.00,0.00,
23.788,0.00,0.10,-0.01,0.00,0.00,0.00,
23.788,0.00,0.10,-0.01,0.00,0.00,0.00,
23.796,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.796,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.797,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.798,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.806,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.806,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.807,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.807,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.815,0.00,0.10,-0.01,0.00,0.00,0.00,
23.815,0.00,0.10,-0.01,0.00,0.00,0.00,
23.816,0.00,0.10,-0.01,0.00,0.00,0.00,
23.816,0.00,0.10,-0.01,0.00,0.00,0.00,
23.825,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.826,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.826,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.827,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.84,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.841,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.842,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.842,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.843,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.843,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.844,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.844,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.857,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.858,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.859,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.859,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.866,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.867,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.867,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.867,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.871,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.872,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.872,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.872,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.882,0.00,0.10,-0.01,0.00,0.00,0.00,
23.883,0.00,0.10,-0.01,0.00,0.00,0.00,
23.883,0.00,0.10,-0.01,0.00,0.00,0.00,
23.884,0.00,0.10,-0.01,0.00,0.00,0.00,
23.892,0.00,0.10,-0.01,0.00,0.00,0.00,
23.892,0.00,0.10,-0.01,0.00,0.00,0.00,
23.893,0.00,0.10,-0.01,0.00,0.00,0.00,
23.894,0.00,0.10,-0.01,0.00,0.00,0.00,
23.901,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.902,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.903,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.903,0.00,0.10,-0.01,-0.00,-0.00,0.00,
23.91,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.91,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.911,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.911,0.00,0.10,-0.01,0.00,0.00,-0.00,
23.919,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.92,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.921,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.921,0.00,0.10,-0.01,0.00,-0.00,-0.00,
23.935,0.00,0.10,-0.01,0.00,0.00,0.00,
23.936,0.00,0.10,-0.01,0.00,0.00,0.00,
23.936,0.00,0.10,-0.01,0.00,0.00,0.00,
23.937,0.00,0.10,-0.01,0.00,0.00,0.00,
23.938,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.939,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.939,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.94,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.95,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.951,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.951,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.951,0.00,0.10,-0.01,-0.00,0.00,-0.00,
23.958,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.958,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.959,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.959,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.968,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.969,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.969,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.97,0.00,0.10,-0.01,0.00,-0.00,0.00,
23.976,0.00,0.10,-0.01,0.00,0.00,0.00,
23.977,0.00,0.10,-0.01,0.00,0.00,0.00,
23.977,0.00,0.10,-0.01,0.00,0.00,0.00,
23.978,0.00,0.10,-0.01,0.00,0.00,0.00,
23.986,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.987,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.988,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.988,0.00,0.10,-0.01,-0.00,0.00,0.00,
23.995,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.996,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.996,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
23.996,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
24.006,0.00,0.10,-0.01,0.00,0.00,0.00,
24.006,0.00,0.10,-0.01,0.00,0.00,0.00,
24.007,0.00,0.10,-0.01,0.00,0.00,0.00,
24.007,0.00,0.10,-0.01,0.00,0.00,0.00,
24.015,0.00,0.10,-0.01,0.00,-0.00,0.00,
24.015,0.00,0.10,-0.01,0.00,-0.00,0.00,
24.016,0.00,0.10,-0.01,0.00,-0.00,0.00,
24.016,0.00,0.10,-0.01,0.00,-0.00,0.00,
24.025,0.00,0.10,-0.01,-0.00,-0.00,0.00,
24.026,0.00,0.10,-0.01,-0.00,-0.00,0.00,
24.026,0.00,0.10,-0.01,-0.00,-0.00,0.00,
24.027,0.00,0.10,-0.01,-0.00,-0.00,0.00,
24.042,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
24.042,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
24.043,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
24.043,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
24.043,0.00,0.10,-0.01,-0.00,0.00,-0.00,
24.043,0.00,0.10,-0.01,-0.00,0.00,-0.00,
24.044,0.00,0.10,-0.01,-0.00,0.00,-0.00,
24.044,0.00,0.10,-0.01,-0.00,0.00,-0.00,
24.056,0.00,0.10,-0.01,0.00,0.00,0.00,
24.057,0.00,0.10,-0.01,0.00,0.00,0.00,
24.057,0.00,0.10,-0.01,0.00,0.00,0.00,
24.057,0.00,0.10,-0.01,0.00,0.00,0.00,
24.064,0.00,0.10,-0.01,0.00,-0.00,0.00,
24.065,0.00,0.10,-0.01,0.00,-0.00,0.00,
24.065,0.00,0.10,-0.01,0.00,-0.00,0.00,
24.065,0.00,0.10,-0.01,0.00,-0.00,0.00,
24.071,0.00,0.10,-0.01,-0.00,0.00,0.00,
24.072,0.00,0.10,-0.01,-0.00,0.00,0.00,
24.072,0.00,0.10,-0.01,-0.00,0.00,0.00,
24.072,0.00,0.10,-0.01,-0.00,0.00,0.00,
24.087,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.088,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.089,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.089,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.092,0.00,0.10,-0.01,0.00,0.00,0.00,
24.092,0.00,0.10,-0.01,0.00,0.00,0.00,
24.093,0.00,0.10,-0.01,0.00,0.00,0.00,
24.093,0.00,0.10,-0.01,0.00,0.00,0.00,
24.101,0.00,0.10,-0.01,0.00,0.00,0.00,
24.103,0.00,0.10,-0.01,0.00,0.00,0.00,
24.103,0.00,0.10,-0.01,0.00,0.00,0.00,
24.104,0.00,0.10,-0.01,0.00,0.00,0.00,
24.11,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
24.11,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
24.11,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
24.111,0.00,0.10,-0.01,-0.00,-0.00,-0.00,
24.12,0.00,0.10,-0.01,-0.00,0.00,-0.00,
24.12,0.00,0.10,-0.01,-0.00,0.00,-0.00,
24.121,0.00,0.10,-0.01,-0.00,0.00,-0.00,
24.122,0.00,0.10,-0.01,-0.00,0.00,-0.00,
24.132,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.133,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.133,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.133,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.138,0.00,0.10,-0.01,0.00,0.00,0.00,
24.139,0.00,0.10,-0.01,0.00,0.00,0.00,
24.139,0.00,0.10,-0.01,0.00,0.00,0.00,
24.14,0.00,0.10,-0.01,0.00,0.00,0.00,
24.147,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.148,0.00,0.10,-0.01,0.00,-0.00,-0.00,
24.149,0.00,0.10,-0.01,0.00,-0.00,-0.00,
